order_id,customer_id,order_date,order_status,order_total,payment_type,shipping_cost,promo_code
26417,467,2023-09-06 16:44:13,Cancelled,3279.8,Wallet,89.69,WELCOME5
26418,6402,2024-06-08 03:06:00,Delivered,6704.41,UPI,41.67,
26419,11143,2024-06-27 14:31:01,Delivered,6762.4,UPI,95.06,
26420,14431,2023-06-25 05:21:55,Delivered,16555.79,Credit Card,107.28,
26421,11179,2024-09-17 16:36:48,Delivered,11724.11,Credit Card,14.74,FREESHIP
26422,7616,2025-02-05 02:14:58,Delivered,16205.6,Debit Card,112.84,WELCOME5
26423,14921,2024-10-21 23:52:24,Delivered,8452.15,Credit Card,82.56,BULK20
26424,5945,2025-03-16 07:29:22,Delivered,33501.01,UPI,76.52,BULK20
26425,6528,2024-08-03 14:00:22,Delivered,11985.33,UPI,48.63,WELCOME5
26426,13031,2025-06-19 13:34:22,Delivered,11975.87,NetBanking,50.28,WELCOME5
26427,6503,2023-02-07 16:10:01,Delivered,3864.06,UPI,9.89,
26428,9947,2025-01-19 06:22:01,Shipped,12294.88,NetBanking,145.22,DISC10
26429,3445,2024-07-26 13:48:17,Delivered,8956.79,Debit Card,119.53,
26430,13267,2024-10-19 22:41:03,Delivered,1707.99,UPI,76.01,BULK20
26431,11271,2023-04-23 13:35:08,Delivered,15880.93,UPI,59.66,DISC10
26432,12549,2025-06-08 19:03:35,Delivered,15082.51,Wallet,140.25,
26433,914,2023-10-20 07:02:08,Delivered,6547.89,NetBanking,95.7,
26434,8506,2023-06-16 12:43:38,Shipped,6816.17,UPI,129.39,DISC10
26435,5417,2023-08-22 05:17:31,Delivered,8901.76,Wallet,100.97,
26436,2799,2023-04-14 18:56:44,Delivered,6511.19,UPI,28.24,DISC10
26437,8358,2024-05-10 06:48:11,Delivered,9735.12,Wallet,83.69,DISC10
26438,11589,2023-04-30 17:40:24,Delivered,14244.97,Debit Card,148.9,
26439,2814,2024-06-11 13:37:22,Delivered,3073.19,Wallet,113.68,
26440,6083,2023-02-09 19:03:22,Shipped,510.45,UPI,103.16,
26441,6234,2024-05-19 23:53:32,Shipped,4265.05,NetBanking,68.31,
26442,8664,2024-11-10 17:12:19,Delivered,14427.04,Debit Card,101.23,
26443,9667,2024-03-14 16:09:13,Delivered,15135.61,Credit Card,32.03,FREESHIP
26444,8187,2024-05-19 05:00:36,Delivered,19812.77,Debit Card,135.29,DISC10
26445,7559,2024-12-15 07:01:02,Delivered,9884.49,NetBanking,113.27,DISC10
26446,14751,2023-11-14 18:22:42,Processing,3111.98,NetBanking,102.73,
26447,9446,2024-10-21 10:36:56,Delivered,19704.58,UPI,58.62,
26448,1874,2023-02-18 03:22:19,Delivered,2523.31,Debit Card,9.14,DISC10
26449,4713,2025-05-29 06:05:06,Delivered,5798.79,NetBanking,21.33,DISC10
26450,6098,2023-01-10 10:39:42,Shipped,7985.81,Debit Card,0.9,
26451,9390,2023-10-17 11:05:17,Delivered,15987.83,Debit Card,73.47,
26452,14352,2024-09-24 11:25:26,Shipped,2062.34,Credit Card,66.44,FREESHIP
26453,5178,2023-05-30 03:23:59,Delivered,11353.88,Credit Card,138.07,DISC10
26454,3802,2024-02-17 04:50:51,Delivered,6208.95,UPI,2.88,
26455,5979,2024-05-25 01:52:34,Delivered,11768.84,UPI,20.96,WELCOME5
26456,626,2023-07-10 14:36:29,Delivered,250.42,NetBanking,77.56,
26457,13844,2023-05-29 23:04:37,Delivered,11053.38,Credit Card,117.46,DISC10
26458,14896,2024-10-14 08:18:10,Delivered,7064.2,NetBanking,95.53,
26459,14459,2024-09-30 10:35:25,Delivered,12671.06,NetBanking,16.84,
26460,12531,2023-10-19 11:42:40,Delivered,13524.89,Credit Card,116.7,
26461,7126,2023-09-09 12:48:44,Delivered,951.31,UPI,58.3,DISC10
26462,14698,2023-05-12 09:58:03,Delivered,1264.54,UPI,99.2,DISC10
26463,3796,2024-08-12 05:15:23,Delivered,3249.73,UPI,90.19,WELCOME5
26464,1490,2025-07-22 19:38:04,Delivered,7282.32,Credit Card,109.35,BULK20
26465,1707,2023-11-20 06:57:34,Delivered,14580.38,Credit Card,93.38,WELCOME5
26466,12831,2023-07-31 22:09:10,Delivered,2730.65,UPI,35.12,
26467,6579,2025-05-28 20:24:10,Delivered,21096.07,Wallet,30.28,
26468,14875,2024-04-21 02:48:14,Delivered,5301.74,Debit Card,87.37,
26469,3244,2024-05-17 20:22:39,Delivered,3307.55,UPI,101.18,DISC10
26470,6015,2023-09-04 06:58:43,Delivered,13669.1,NetBanking,1.77,
26471,4829,2024-08-02 18:24:10,Delivered,12709.04,UPI,74.23,WELCOME5
26472,192,2025-07-13 13:46:33,Delivered,10680.59,Credit Card,97.14,
26473,2146,2025-01-12 11:25:12,Delivered,7227.91,UPI,125.74,BULK20
26474,13989,2023-03-04 17:43:02,Delivered,2432.8,UPI,15.42,WELCOME5
26475,874,2024-12-14 23:11:37,Delivered,5245.36,Credit Card,112.45,WELCOME5
26476,9288,2024-10-16 13:21:32,Shipped,2841.93,Wallet,42.06,DISC10
26477,4414,2025-06-04 15:42:31,Delivered,613.81,Wallet,42.0,DISC10
26478,11486,2025-07-14 22:36:42,Delivered,5338.84,Credit Card,73.31,
26479,9159,2023-08-11 18:02:20,Shipped,10835.6,NetBanking,14.25,BULK20
26480,6022,2025-05-12 03:17:09,Shipped,6017.32,UPI,108.37,
26481,10704,2023-03-11 11:59:35,Delivered,7931.6,Wallet,123.8,FREESHIP
26482,5557,2025-07-26 18:15:35,Delivered,8668.08,NetBanking,74.57,
26483,7171,2023-10-26 07:27:06,Delivered,748.05,Debit Card,140.99,
26484,11538,2024-01-24 15:12:08,Delivered,16789.41,NetBanking,33.7,FREESHIP
26485,13260,2024-03-31 02:48:14,Delivered,15120.0,Debit Card,111.79,BULK20
26486,13860,2023-01-12 14:41:14,Returned,16800.81,UPI,10.74,WELCOME5
26487,3764,2025-05-14 14:49:26,Delivered,17239.57,Credit Card,43.11,
26488,14947,2023-10-27 23:54:15,Cancelled,9920.12,Debit Card,48.06,WELCOME5
26489,6093,2023-11-17 17:37:07,Delivered,443.38,Credit Card,58.0,
26490,9483,2024-06-30 17:45:19,Delivered,2617.25,Wallet,67.38,DISC10
26491,13014,2023-01-25 08:01:14,Delivered,3678.88,Wallet,138.94,
26492,13842,2024-11-24 00:27:55,Delivered,3822.17,NetBanking,122.69,
26493,5221,2023-05-05 08:28:21,Delivered,5765.5,NetBanking,146.29,BULK20
26494,904,2024-01-26 15:04:28,Delivered,6199.8,UPI,37.61,
26495,10827,2023-05-26 01:20:41,Delivered,12969.0,Credit Card,138.97,BULK20
26496,7213,2025-05-10 12:55:55,Delivered,10593.51,NetBanking,99.99,
26497,5142,2024-10-22 11:20:59,Delivered,11550.79,UPI,43.52,
26498,2158,2023-02-28 06:41:16,Shipped,5022.24,Credit Card,56.93,
26499,7163,2025-08-08 02:39:44,Delivered,19098.51,UPI,114.73,
26500,12447,2023-01-16 12:40:39,Delivered,10060.34,NetBanking,97.53,WELCOME5
26501,1997,2024-12-21 08:11:58,Delivered,2226.78,NetBanking,45.64,FREESHIP
26502,3614,2023-10-12 17:57:24,Delivered,5611.16,Credit Card,116.77,
26503,3606,2024-02-26 21:46:16,Shipped,13469.75,UPI,147.68,BULK20
26504,11848,2025-06-02 04:27:02,Delivered,9294.04,Debit Card,124.77,
26505,5246,2025-03-18 06:41:15,Delivered,3504.45,UPI,37.11,
26506,6926,2023-02-13 23:59:39,Delivered,9283.48,Wallet,38.23,BULK20
26507,2614,2024-03-12 00:43:53,Delivered,22661.73,NetBanking,54.03,
26508,12769,2025-02-24 16:44:37,Delivered,5309.01,Wallet,57.04,
26509,12998,2024-11-08 01:13:37,Delivered,21951.98,NetBanking,30.54,
26510,6274,2023-09-14 23:07:47,Delivered,11678.68,Wallet,73.95,FREESHIP
26511,3339,2024-09-21 20:08:02,Delivered,12133.91,UPI,103.61,
26512,3995,2025-08-20 09:55:23,Shipped,25114.05,NetBanking,5.3,
26513,324,2023-05-20 10:55:53,Delivered,7088.61,NetBanking,145.26,FREESHIP
26514,3601,2024-05-03 13:07:39,Delivered,15186.85,UPI,60.63,WELCOME5
26515,7954,2023-10-15 04:30:45,Delivered,7699.55,Wallet,83.43,DISC10
26516,1093,2024-04-03 08:17:26,Delivered,372.81,Debit Card,135.35,WELCOME5
26517,1772,2023-06-13 03:53:10,Delivered,14150.27,Wallet,133.01,
26518,2222,2023-01-06 19:42:54,Delivered,13524.7,Debit Card,131.1,WELCOME5
26519,7190,2023-04-05 20:52:26,Cancelled,10027.12,NetBanking,92.95,
26520,670,2024-10-05 01:52:22,Cancelled,16056.82,Credit Card,13.62,FREESHIP
26521,3460,2024-06-29 08:23:07,Delivered,10978.32,Wallet,41.2,
26522,5016,2025-08-03 21:06:31,Delivered,1687.53,Debit Card,50.92,FREESHIP
26523,5226,2024-10-20 11:44:39,Delivered,21113.21,NetBanking,11.13,
26524,12099,2025-04-25 04:38:53,Delivered,10070.97,UPI,138.66,
26525,7692,2023-04-28 16:09:42,Delivered,4763.28,Credit Card,53.45,
26526,6322,2023-05-16 05:12:49,Delivered,12332.05,UPI,136.49,
26527,2400,2025-03-22 08:55:21,Returned,5360.79,Wallet,66.83,
26528,10445,2023-03-02 15:10:49,Cancelled,17894.06,NetBanking,99.99,
26529,8384,2023-11-15 11:09:00,Delivered,812.01,NetBanking,63.4,WELCOME5
26530,11657,2024-05-16 00:47:42,Cancelled,8421.36,Debit Card,12.27,BULK20
26531,11055,2023-11-11 16:40:48,Delivered,18131.09,Debit Card,0.49,BULK20
26532,4673,2024-06-03 15:15:27,Delivered,9837.64,Debit Card,131.0,
26533,2646,2024-12-31 04:37:31,Delivered,617.08,Credit Card,18.04,
26534,13187,2024-07-03 17:32:48,Delivered,7336.83,Credit Card,39.23,
26535,4297,2023-08-07 08:57:14,Delivered,11892.95,UPI,108.18,
26536,3476,2024-03-14 07:06:50,Delivered,16821.07,Credit Card,131.45,DISC10
26537,4168,2024-03-17 01:53:19,Delivered,5316.28,Debit Card,81.66,WELCOME5
26538,14346,2025-05-04 08:51:42,Processing,35142.24,UPI,18.84,BULK20
26539,13971,2023-09-10 05:48:32,Delivered,8018.4,UPI,100.05,
26540,10028,2024-06-20 18:35:37,Delivered,16403.67,Debit Card,93.18,DISC10
26541,11591,2024-03-04 12:58:08,Processing,3129.97,Debit Card,105.77,
26542,1290,2023-01-24 18:50:26,Delivered,3742.64,Wallet,11.79,BULK20
26543,9401,2024-07-31 11:29:09,Delivered,692.97,Wallet,18.6,
26544,6603,2024-05-21 00:00:43,Shipped,331.26,UPI,55.73,DISC10
26545,13705,2023-01-03 16:10:08,Delivered,17723.06,UPI,141.12,
26546,14003,2025-06-11 20:18:39,Delivered,13154.88,NetBanking,74.21,
26547,10720,2025-03-23 00:11:33,Delivered,4587.38,Debit Card,75.13,
26548,13967,2024-10-04 01:20:31,Shipped,16843.32,Wallet,107.72,
26549,9928,2025-06-29 20:26:08,Delivered,9642.16,NetBanking,11.11,DISC10
26550,12357,2023-04-26 22:34:19,Returned,12990.36,Wallet,117.92,BULK20
26551,4368,2023-04-27 02:42:39,Delivered,24530.65,Credit Card,22.85,
26552,10912,2023-01-28 21:32:22,Delivered,2457.45,NetBanking,51.95,
26553,4860,2024-12-24 05:51:59,Delivered,10196.24,UPI,125.72,
26554,6411,2025-05-09 12:08:32,Delivered,3024.02,Debit Card,72.75,WELCOME5
26555,7212,2023-05-14 11:31:00,Delivered,2580.0,Credit Card,106.88,
26556,14810,2024-02-03 06:02:21,Delivered,5102.0,Credit Card,66.76,
26557,7012,2024-11-21 08:42:45,Delivered,12976.67,Wallet,117.46,
26558,4329,2025-06-13 00:39:17,Delivered,4032.39,Credit Card,24.43,FREESHIP
26559,4296,2024-07-02 18:34:52,Delivered,12642.44,Credit Card,28.24,FREESHIP
26560,8101,2023-01-05 02:23:13,Delivered,7618.75,NetBanking,43.49,
26561,7260,2023-10-06 02:04:34,Delivered,9231.86,NetBanking,124.39,BULK20
26562,5772,2024-08-12 21:26:00,Delivered,8769.51,NetBanking,43.19,DISC10
26563,8332,2025-07-31 12:59:34,Delivered,4066.27,Wallet,124.27,WELCOME5
26564,6776,2023-10-13 18:38:46,Returned,14132.79,Debit Card,143.4,WELCOME5
26565,2834,2023-03-09 23:16:48,Delivered,13212.63,NetBanking,47.71,
26566,1861,2025-01-20 04:21:56,Delivered,20518.2,Wallet,87.92,FREESHIP
26567,2995,2023-04-13 04:59:31,Delivered,11042.11,Credit Card,8.45,BULK20
26568,4865,2024-03-29 13:49:54,Delivered,13328.96,Credit Card,81.52,BULK20
26569,8179,2023-10-24 23:11:57,Shipped,3641.51,Debit Card,3.77,DISC10
26570,10327,2024-12-06 12:30:00,Delivered,7500.19,UPI,76.74,
26571,10909,2023-08-07 19:38:47,Delivered,13542.85,Credit Card,149.33,WELCOME5
26572,1306,2023-06-03 00:22:17,Delivered,23751.36,Wallet,47.54,FREESHIP
26573,716,2024-11-30 04:05:16,Delivered,9029.5,Wallet,130.87,FREESHIP
26574,5792,2023-08-05 03:21:00,Shipped,6625.76,Debit Card,22.98,WELCOME5
26575,10003,2025-06-18 00:39:28,Processing,6792.2,Wallet,10.76,WELCOME5
26576,7303,2025-02-14 09:49:49,Delivered,8537.15,Debit Card,1.47,
26577,131,2024-01-24 18:11:13,Delivered,3642.49,Wallet,57.21,DISC10
26578,2879,2025-07-06 20:33:05,Delivered,5380.36,UPI,141.15,
26579,10284,2024-01-31 20:53:56,Cancelled,640.19,Credit Card,106.96,WELCOME5
26580,2242,2025-04-23 06:23:44,Delivered,5669.19,NetBanking,80.06,WELCOME5
26581,1735,2023-08-31 00:06:58,Shipped,14980.08,Credit Card,30.93,
26582,111,2024-12-16 23:15:00,Delivered,5818.22,Credit Card,22.85,
26583,328,2024-05-08 02:22:30,Delivered,554.11,Wallet,87.91,FREESHIP
26584,14175,2023-05-03 10:19:29,Delivered,10466.61,Debit Card,2.13,
26585,6740,2024-01-16 03:01:54,Delivered,10986.37,Wallet,61.84,BULK20
26586,14254,2023-04-11 01:43:28,Shipped,2989.26,Credit Card,19.11,WELCOME5
26587,14791,2023-09-24 10:46:46,Delivered,13977.98,NetBanking,102.41,WELCOME5
26588,10931,2024-06-02 05:36:01,Delivered,14662.05,Credit Card,46.31,BULK20
26589,6141,2023-12-30 12:25:17,Delivered,5254.45,NetBanking,34.01,BULK20
26590,6085,2023-06-03 15:29:36,Delivered,21729.63,Wallet,143.83,BULK20
26591,10726,2023-01-13 08:17:39,Delivered,1531.04,Wallet,61.04,
26592,9974,2024-06-21 10:23:23,Delivered,8365.11,Wallet,106.39,
26593,3824,2024-06-18 02:54:56,Delivered,10155.6,Credit Card,15.82,FREESHIP
26594,5137,2024-06-26 13:31:11,Delivered,14139.7,UPI,31.46,
26595,3061,2023-10-16 22:42:33,Shipped,7496.25,Credit Card,87.02,BULK20
26596,10985,2024-08-10 07:14:11,Delivered,28765.03,Debit Card,133.77,
26597,9136,2025-03-22 19:51:44,Delivered,9589.61,UPI,111.49,FREESHIP
26598,10432,2024-07-25 12:55:07,Delivered,4912.94,Wallet,54.98,DISC10
26599,10,2025-01-20 01:15:35,Processing,2269.51,Debit Card,149.83,
26600,14126,2023-04-21 16:44:22,Delivered,4612.48,UPI,12.61,
26601,5090,2025-08-22 04:34:38,Delivered,17255.83,UPI,70.75,
26602,3213,2023-01-28 15:50:22,Delivered,18347.03,UPI,71.9,
26603,11271,2025-02-09 07:29:36,Delivered,8577.32,Credit Card,125.29,WELCOME5
26604,449,2024-08-10 02:50:24,Processing,21574.29,UPI,28.34,
26605,14934,2023-06-09 18:30:50,Processing,7462.66,Wallet,60.53,BULK20
26606,13701,2024-01-20 17:52:37,Delivered,2874.07,Debit Card,64.06,
26607,6795,2024-02-02 19:25:06,Delivered,12085.02,Wallet,61.72,DISC10
26608,11269,2024-07-26 17:37:07,Delivered,5117.52,Wallet,74.16,BULK20
26609,14942,2023-09-04 02:34:36,Delivered,5336.89,NetBanking,19.22,
26610,10059,2023-09-10 01:44:23,Delivered,16389.55,Wallet,9.41,
26611,14036,2023-08-30 02:15:19,Delivered,5805.61,UPI,141.55,DISC10
26612,12422,2024-09-04 01:03:10,Delivered,20906.75,UPI,51.43,BULK20
26613,3017,2025-05-06 09:18:13,Processing,3306.44,NetBanking,104.25,WELCOME5
26614,264,2023-06-29 06:18:58,Delivered,12993.94,Wallet,108.23,WELCOME5
26615,10715,2024-05-03 16:33:08,Delivered,9491.32,UPI,107.18,DISC10
26616,5032,2025-05-21 07:18:22,Delivered,7161.18,Debit Card,104.11,
26617,10796,2024-07-14 04:10:11,Delivered,17637.99,Wallet,13.4,
26618,9851,2025-03-13 00:35:33,Processing,19334.4,Debit Card,76.68,
26619,2771,2024-07-21 00:33:53,Delivered,12967.84,UPI,41.54,DISC10
26620,11534,2023-04-25 13:38:33,Cancelled,9908.69,NetBanking,26.09,WELCOME5
26621,7293,2025-02-04 21:57:41,Delivered,4306.98,Debit Card,38.19,
26622,1673,2025-02-28 11:44:06,Delivered,10893.91,NetBanking,101.93,BULK20
26623,10013,2024-06-02 02:20:33,Delivered,767.79,Wallet,137.32,FREESHIP
26624,5422,2023-07-25 04:37:53,Delivered,8616.67,Debit Card,45.37,DISC10
26625,1042,2024-04-05 12:01:34,Delivered,2863.24,UPI,97.44,
26626,11939,2025-06-12 17:29:15,Delivered,536.44,Credit Card,144.46,DISC10
26627,10898,2024-12-26 19:14:56,Shipped,10891.93,UPI,28.8,
26628,7471,2025-07-14 08:07:36,Delivered,5627.95,Debit Card,147.72,WELCOME5
26629,11661,2025-03-29 02:50:00,Delivered,5032.65,Debit Card,73.29,
26630,6722,2024-01-26 00:55:42,Delivered,7219.95,UPI,107.79,
26631,12217,2024-11-18 17:03:54,Returned,580.12,UPI,4.49,
26632,14672,2023-11-22 01:15:26,Delivered,4596.36,Credit Card,66.42,DISC10
26633,4231,2023-03-04 09:06:41,Delivered,5988.85,Debit Card,143.01,FREESHIP
26634,10703,2023-08-24 14:02:41,Delivered,8566.51,Debit Card,123.2,BULK20
26635,5637,2023-12-15 14:31:26,Delivered,11772.51,Credit Card,24.22,
26636,14140,2024-12-02 01:35:37,Delivered,19060.08,Credit Card,22.07,
26637,14563,2025-07-25 09:29:46,Delivered,214.05,UPI,22.58,
26638,1974,2024-01-24 22:53:01,Delivered,9182.17,Credit Card,108.87,
26639,3229,2023-11-19 08:34:03,Delivered,3488.11,NetBanking,16.71,WELCOME5
26640,11508,2024-11-22 22:27:38,Delivered,401.49,UPI,59.83,BULK20
26641,1513,2023-09-11 23:46:57,Delivered,14508.79,UPI,8.68,BULK20
26642,14289,2024-11-03 02:07:56,Processing,9580.56,Wallet,71.49,WELCOME5
26643,13243,2024-04-09 06:42:09,Delivered,14198.31,NetBanking,95.19,WELCOME5
26644,6344,2023-08-11 04:37:29,Delivered,2461.74,Wallet,135.48,
26645,11064,2024-09-22 07:32:15,Delivered,5693.35,Debit Card,67.73,
26646,950,2023-04-22 09:23:15,Delivered,16665.32,UPI,149.28,
26647,5509,2024-05-19 13:14:49,Delivered,4470.11,Wallet,77.74,DISC10
26648,1355,2023-11-20 19:26:30,Shipped,7310.0,UPI,101.67,
26649,9687,2025-03-04 13:17:01,Delivered,8028.96,Wallet,79.35,FREESHIP
26650,1775,2025-06-25 19:58:21,Delivered,12876.5,Credit Card,148.25,
26651,2679,2025-03-06 23:10:22,Delivered,19064.45,NetBanking,145.4,
26652,6289,2024-08-15 15:53:18,Delivered,19309.62,Wallet,89.38,
26653,11231,2023-08-12 17:10:18,Delivered,10116.8,UPI,57.98,
26654,2882,2024-08-14 03:31:14,Delivered,5792.57,Wallet,95.71,
26655,11584,2025-03-09 10:39:06,Delivered,15229.12,UPI,95.94,FREESHIP
26656,11094,2025-07-31 19:46:08,Delivered,16221.99,NetBanking,7.89,
26657,25,2023-03-18 20:37:19,Delivered,24312.97,Debit Card,33.51,DISC10
26658,8641,2024-11-08 23:34:10,Delivered,425.5,Debit Card,137.92,FREESHIP
26659,10275,2024-07-09 16:11:25,Delivered,8571.23,UPI,37.08,WELCOME5
26660,1428,2024-01-09 07:37:35,Delivered,6630.71,Debit Card,64.89,
26661,5367,2023-08-26 12:11:39,Delivered,16781.7,Wallet,99.12,BULK20
26662,10295,2025-07-05 10:53:06,Shipped,4969.11,Credit Card,146.9,BULK20
26663,14145,2024-04-12 00:43:40,Cancelled,13100.6,NetBanking,139.4,
26664,4131,2024-10-25 09:20:01,Shipped,10356.34,Debit Card,46.06,WELCOME5
26665,1953,2024-10-02 11:01:22,Delivered,5985.74,Credit Card,16.46,BULK20
26666,6997,2024-10-16 11:10:13,Shipped,26267.58,Debit Card,131.38,
26667,9755,2025-07-05 19:56:27,Shipped,4106.43,Wallet,91.86,
26668,5031,2024-08-07 10:30:09,Delivered,15770.54,NetBanking,71.57,
26669,7831,2025-08-27 12:51:15,Delivered,12071.65,Credit Card,24.23,WELCOME5
26670,11273,2023-05-12 11:06:36,Delivered,1895.26,Credit Card,90.69,WELCOME5
26671,5978,2023-10-28 14:22:35,Delivered,6977.14,Wallet,113.68,
26672,3829,2024-08-21 17:40:49,Delivered,10434.9,Debit Card,93.55,BULK20
26673,13262,2025-05-31 21:34:03,Delivered,946.91,Debit Card,148.5,DISC10
26674,4844,2023-03-10 19:39:45,Delivered,5495.03,Credit Card,143.49,DISC10
26675,7137,2023-06-14 18:57:43,Delivered,11836.7,Wallet,39.74,DISC10
26676,11311,2025-02-10 13:29:26,Processing,7107.98,Credit Card,104.73,
26677,14144,2025-02-18 07:49:30,Delivered,5603.04,UPI,22.31,FREESHIP
26678,7981,2023-12-25 21:58:49,Delivered,1020.86,Credit Card,83.45,BULK20
26679,1027,2024-03-26 19:36:25,Delivered,3431.9,NetBanking,135.67,
26680,4066,2023-08-31 04:17:44,Delivered,8985.42,NetBanking,43.21,
26681,6516,2024-10-29 14:33:08,Delivered,17852.42,Wallet,18.01,
26682,10528,2023-06-03 15:46:31,Processing,8702.49,Credit Card,138.22,FREESHIP
26683,478,2024-01-15 08:57:24,Delivered,14780.73,Credit Card,107.82,
26684,12592,2023-07-07 01:20:37,Cancelled,936.06,Debit Card,104.45,
26685,14466,2023-11-09 19:39:07,Delivered,9962.98,Debit Card,33.41,FREESHIP
26686,9817,2024-05-02 07:31:23,Delivered,9982.03,Wallet,99.9,
26687,7795,2024-05-08 23:41:11,Delivered,15036.29,Wallet,13.17,FREESHIP
26688,14369,2023-02-09 06:51:09,Delivered,11165.79,NetBanking,22.43,
26689,10681,2025-05-19 18:10:16,Shipped,7776.72,UPI,69.55,BULK20
26690,1207,2023-05-11 07:06:53,Delivered,11903.62,Debit Card,8.97,
26691,11947,2025-05-04 16:05:26,Cancelled,10303.87,NetBanking,130.27,
26692,8560,2023-02-18 16:46:17,Delivered,4930.22,NetBanking,62.46,
26693,4339,2025-08-13 09:08:32,Delivered,11511.27,UPI,40.4,WELCOME5
26694,1797,2024-11-13 01:26:59,Delivered,17835.5,UPI,125.79,WELCOME5
26695,14881,2023-06-18 02:49:34,Delivered,17304.48,Wallet,47.78,
26696,11803,2023-05-21 08:38:26,Processing,14431.6,NetBanking,14.64,BULK20
26697,4369,2023-07-18 22:43:22,Processing,13126.53,Debit Card,69.78,
26698,1133,2024-06-28 20:41:38,Shipped,16213.06,Wallet,97.07,BULK20
26699,5560,2025-07-19 02:42:12,Processing,7132.67,UPI,16.6,DISC10
26700,1674,2024-12-01 03:38:43,Delivered,9375.7,Wallet,123.22,
26701,13150,2023-08-04 16:29:44,Delivered,1457.92,Debit Card,1.15,
26702,4153,2025-01-16 13:24:37,Delivered,6439.25,NetBanking,135.69,WELCOME5
26703,13778,2023-09-24 10:55:17,Delivered,3985.1,UPI,59.35,
26704,5673,2023-02-22 05:18:51,Delivered,2946.67,Credit Card,55.64,WELCOME5
26705,3382,2024-06-27 12:53:04,Delivered,8448.68,Debit Card,51.51,
26706,12184,2023-07-14 19:54:45,Shipped,21317.67,NetBanking,92.61,DISC10
26707,12064,2023-09-20 18:44:25,Delivered,7001.16,Wallet,104.91,
26708,3160,2025-03-29 03:12:03,Delivered,13097.42,Credit Card,116.79,BULK20
26709,6043,2023-03-27 05:52:07,Delivered,13629.61,Credit Card,96.19,
26710,13857,2023-09-17 02:29:53,Delivered,12031.97,Wallet,75.75,FREESHIP
26711,9167,2023-03-02 03:04:00,Delivered,9572.71,NetBanking,149.41,BULK20
26712,4686,2024-10-24 11:14:00,Delivered,2644.22,Debit Card,96.23,
26713,8111,2023-04-16 06:03:18,Processing,3458.94,UPI,143.07,DISC10
26714,8434,2024-11-17 21:39:32,Shipped,22375.86,Credit Card,26.24,
26715,6827,2024-02-02 02:18:59,Processing,4854.91,Credit Card,46.71,
26716,11345,2023-06-08 13:55:41,Delivered,9194.51,Credit Card,76.17,WELCOME5
26717,8558,2025-07-31 15:18:27,Delivered,11114.98,Debit Card,53.78,BULK20
26718,9887,2024-10-17 23:43:24,Delivered,9996.64,Wallet,89.81,WELCOME5
26719,5890,2024-04-18 20:05:35,Delivered,2594.7,UPI,83.37,BULK20
26720,1292,2023-08-06 07:20:51,Delivered,11200.17,Debit Card,81.02,BULK20
26721,3384,2023-08-10 01:40:24,Shipped,6061.24,Credit Card,86.84,BULK20
26722,12571,2025-01-04 11:36:47,Delivered,16799.88,Wallet,92.52,
26723,10385,2023-09-20 12:19:59,Shipped,617.76,Credit Card,139.24,BULK20
26724,9702,2023-08-30 22:19:50,Delivered,13442.37,Debit Card,101.69,
26725,4979,2025-05-03 17:55:54,Delivered,5042.0,Wallet,31.99,
26726,13181,2023-03-09 06:53:13,Delivered,2940.78,Wallet,46.31,DISC10
26727,13582,2023-10-12 13:28:21,Delivered,19515.7,Debit Card,117.86,FREESHIP
26728,10626,2023-03-27 11:37:55,Delivered,17965.0,Debit Card,88.71,DISC10
26729,14576,2024-06-17 22:08:16,Returned,12747.17,UPI,149.51,FREESHIP
26730,64,2024-04-23 01:41:40,Delivered,8407.59,NetBanking,110.51,DISC10
26731,13351,2025-05-05 22:31:23,Cancelled,12182.56,UPI,67.95,WELCOME5
26732,3499,2024-09-29 13:09:04,Delivered,5593.92,Credit Card,138.8,WELCOME5
26733,3487,2023-05-23 02:20:38,Shipped,15770.5,Debit Card,7.52,
26734,1007,2024-12-27 10:39:10,Delivered,23001.1,NetBanking,128.84,WELCOME5
26735,227,2023-08-30 08:26:02,Delivered,7617.04,NetBanking,6.72,BULK20
